ticker,company_name,exchange,pollution_group,ticker,year,quarter,time,state_own_pct,soe_dummy,soe_dummy_from_pct,soe_dummy_final,province,hq_address_raw,state_own_source,ownership_keywords_hit,revenue_net,cogs,gross_profit,financial_income_net,other_profit,profit_before_tax,profit_after_tax,net_income_parent,total_revenue,total_expenses,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,cash_and_deposits,loans_receivable,securities_investment,total_assets_best,total_liabilities_best,net_income_best,leverage,roa,loss
MAC,Công ty cổ phần Tập đoàn MacStar,HNX,other,MAC,2021,1,Q1-2021,,1,0,1,Hải Phòng,"\u003c/b\u003e Số 8A đường vòng Vạn Mỹ, Ngô Quyền, Hải Phòng, Việt Nam\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(31) 3 766 561 Fax: 84-(31) 3 765 771\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b",,,22001929.521,21074388.646,927540.875,-160496.836,-13946.418,-2099998.78,-2099998.78,-2099998.78,,,230939906.268,52289492.857,178650413.411,127295370.814,52289492.857,,,,230939906.268,52289492.857,-2099998.78,0.226420343291901,-0.009093269387418057,1.0
MAC,Công ty cổ phần Tập đoàn MacStar,HNX,other,MAC,2021,2,Q2-2021,,1,0,1,Hải Phòng,"\u003c/b\u003e Số 8A đường vòng Vạn Mỹ, Ngô Quyền, Hải Phòng, Việt Nam\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(31) 3 766 561 Fax: 84-(31) 3 765 771\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b",,,23069461.453,20173854.734,2895606.719,98414.523,-1275007.552,-1882551.463,-1882551.463,-1882551.463,,,226935212.778,50501672.82,176433539.958,125638252.905,50501672.82,,,,226935212.778,50501672.82,-1882551.463,0.22253784329804913,-0.00829554585185337,1.0
MAC,Công ty cổ phần Tập đoàn MacStar,HNX,other,MAC,2021,3,Q3-2021,,1,0,1,Hải Phòng,"\u003c/b\u003e Số 8A đường vòng Vạn Mỹ, Ngô Quyền, Hải Phòng, Việt Nam\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(31) 3 766 561 Fax: 84-(31) 3 765 771\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b",,,27410773.437,25142145.642,2268627.795,138577.68,8517.559,-505607.583,-505607.583,-505607.583,,,218887487.583,70561383.961,148326103.622,110015427.937,70561383.961,,,,218887487.583,70561383.961,-505607.583,0.32236371635561767,-0.002309897146625517,1.0
MAC,Công ty cổ phần Tập đoàn MacStar,HNX,other,MAC,2021,4,Q4-2021,,1,0,1,Hải Phòng,"\u003c/b\u003e Số 8A đường vòng Vạn Mỹ, Ngô Quyền, Hải Phòng, Việt Nam\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(31) 3 766 561 Fax: 84-(31) 3 765 771\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b",,,17147477.557,18555754.566,-1408277.009,65670.77,-60359.652,-5306088.884,-5306088.884,-5306088.884,,,183428712.454,40408697.716,143020014.738,76712561.011,40408697.716,,,,183428712.454,40408697.716,-5306088.884,0.22029646926804677,-0.028927253607205324,1.0
MAC,Công ty cổ phần Tập đoàn MacStar,HNX,other,MAC,2022,1,Q1-2022,,1,0,1,Hải Phòng,"\u003c/b\u003e Số 8A đường vòng Vạn Mỹ, Ngô Quyền, Hải Phòng, Việt Nam\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(31) 3 766 561 Fax: 84-(31) 3 765 771\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b",,,17022064.984,15380987.281,1641077.703,385523.397,-8999.969,-625052.466,-625052.466,-625052.466,,,177404380.075,38279376.75,139125003.325,72851019.0,38279376.75,,,,177404380.075,38279376.75,-625052.466,0.21577469921439876,-0.0035233203697436952,1.0
MAC,Công ty cổ phần Tập đoàn MacStar,HNX,other,MAC,2022,2,Q2-2022,,1,0,1,Hải Phòng,"\u003c/b\u003e Số 8A đường vòng Vạn Mỹ, Ngô Quyền, Hải Phòng, Việt Nam\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(31) 3 766 561 Fax: 84-(31) 3 765 771\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b",,,19717050.809,16143207.686,3573843.123,550823.471,-255068.443,749721.452,749721.452,749721.452,,,159434419.933,19559695.156,139874724.777,72151686.205,19559695.156,,,,159434419.933,19559695.156,749721.452,0.12268175946084715,0.004702381407446771,0.0
MAC,Công ty cổ phần Tập đoàn MacStar,HNX,other,MAC,2022,3,Q3-2022,,1,0,1,Hải Phòng,"\u003c/b\u003e Số 8A đường vòng Vạn Mỹ, Ngô Quyền, Hải Phòng, Việt Nam\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(31) 3 766 561 Fax: 84-(31) 3 765 771\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b",,,20797904.393,17872283.878,2925620.515,16978130.119,-1183510.511,12553218.642,12553218.642,12553218.642,,,168339316.673,20445099.224,147894217.449,88001632.787,20445099.224,,,,168339316.673,20445099.224,12553218.642,0.12145171804228426,0.07457092549796132,0.0
MAC,Công ty cổ phần Tập đoàn MacStar,HNX,other,MAC,2022,4,Q4-2022,,1,0,1,Hải Phòng,"\u003c/b\u003e Số 8A đường vòng Vạn Mỹ, Ngô Quyền, Hải Phòng, Việt Nam\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(31) 3 766 561 Fax: 84-(31) 3 765 771\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b",,,24490441.902,20421791.747,4068650.155,-910131.19,24057.083,284355.482,284355.482,284355.482,,,166592833.186,18414260.255,148178572.931,84275338.636,18414260.255,,,,166592833.186,18414260.255,284355.482,0.11053452842380426,0.001706889045355983,0.0
MAS,Công ty cổ phần Dịch vụ Hàng không Sân bay Đà Nẵng,HNX,low,MAS,2020,1,Q1-2020,,1,0,1,Đà Nẵng,"\u003c/b\u003e Sân Bay Quốc Tế Đà Nẵng, Quận Hải Châu, TP Đà Nẵng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(511) 382 66 80 - Fax: 84-(511) 382 61 33\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u0",,,44584676.824,38333014.424,5174758.835,-709858.486,-56400.8,-1103679.584,-1138924.528,-1138924.528,,,127939733.784,72158108.653,55781625.131,40995581.378,58450320.853,,,,127939733.784,72158108.653,-1138924.528,0.5640007722294011,-0.008902039220457035,1.0
MAS,Công ty cổ phần Dịch vụ Hàng không Sân bay Đà Nẵng,HNX,low,MAS,2020,2,Q2-2020,,1,0,1,Đà Nẵng,"\u003c/b\u003e Sân Bay Quốc Tế Đà Nẵng, Quận Hải Châu, TP Đà Nẵng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(511) 382 66 80 - Fax: 84-(511) 382 61 33\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u0",,,13569696.329,16326785.551,-2891132.641,-615916.898,163549.853,-5820660.057,-5820660.057,-5820660.057,,,121059296.432,73634560.728,47424735.704,38661822.051,59913314.199,,,,121059296.432,73634560.728,-5820660.057,0.6082520128419971,-0.04808106629191846,1.0
MAS,Công ty cổ phần Dịch vụ Hàng không Sân bay Đà Nẵng,HNX,low,MAS,2020,3,Q3-2020,,1,0,1,Đà Nẵng,"\u003c/b\u003e Sân Bay Quốc Tế Đà Nẵng, Quận Hải Châu, TP Đà Nẵng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(511) 382 66 80 - Fax: 84-(511) 382 61 33\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u0",,,16164443.407,17862564.51,-2197980.012,-572008.204,82228.019,-5017488.77,-5118156.131,-5118156.131,,,102811883.811,61160879.888,41651003.923,24859686.58,47445190.903,,,,102811883.811,61160879.888,-5118156.131,0.5948814244123042,-0.04978175616749472,1.0
MAS,Công ty cổ phần Dịch vụ Hàng không Sân bay Đà Nẵng,HNX,low,MAS,2020,4,Q4-2020,,1,0,1,Đà Nẵng,"\u003c/b\u003e Sân Bay Quốc Tế Đà Nẵng, Quận Hải Châu, TP Đà Nẵng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(511) 382 66 80 - Fax: 84-(511) 382 61 33\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u0",,,24655759.1,22894678.4,1791758.774,-476399.251,3891413.686,843786.806,979699.111,979699.111,,,95403177.412,53409342.169,41993835.243,21795361.482,39693653.184,,,,95403177.412,53409342.169,979699.111,0.5598277082360787,0.010269040692105623,0.0
MAS,Công ty cổ phần Dịch vụ Hàng không Sân bay Đà Nẵng,HNX,low,MAS,2021,1,Q1-2021,,1,0,1,Đà Nẵng,"\u003c/b\u003e Sân Bay Quốc Tế Đà Nẵng, Quận Hải Châu, TP Đà Nẵng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(511) 382 66 80 - Fax: 84-(511) 382 61 33\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u0",,,19660473.188,18391323.763,887350.425,-450880.743,-514208.617,-3122101.296,-3122101.296,-3122101.296,,,93735121.464,55675323.351,38059798.113,24901027.947,46754404.251,,,,93735121.464,55675323.351,-3122101.296,0.5939643804951245,-0.033307699901995405,1.0
MAS,Công ty cổ phần Dịch vụ Hàng không Sân bay Đà Nẵng,HNX,low,MAS,2021,2,Q2-2021,,1,0,1,Đà Nẵng,"\u003c/b\u003e Sân Bay Quốc Tế Đà Nẵng, Quận Hải Châu, TP Đà Nẵng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(511) 382 66 80 - Fax: 84-(511) 382 61 33\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u0",,,12561067.22,13270113.424,-1063092.204,-454179.894,-587915.151,-4282830.455,-4282830.455,-4282830.455,,,84798957.598,50504637.482,34294320.116,20047688.271,41595699.176,,,,84798957.598,50504637.482,-4282830.455,0.5955808763761402,-0.05050569696037173,1.0
MAS,Công ty cổ phần Dịch vụ Hàng không Sân bay Đà Nẵng,HNX,low,MAS,2021,3,Q3-2021,,1,0,1,Đà Nẵng,"\u003c/b\u003e Sân Bay Quốc Tế Đà Nẵng, Quận Hải Châu, TP Đà Nẵng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(511) 382 66 80 - Fax: 84-(511) 382 61 33\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u0",,,5565031.182,9218963.796,-4380076.614,-359398.412,-202657.282,-6816965.822,-6816965.822,-6816965.822,,,78733232.08,50819600.202,27913631.878,17280618.482,41910661.896,,,,78733232.08,50819600.202,-6816965.822,0.6454656929409776,-0.0865830811451174,1.0
MAS,Công ty cổ phần Dịch vụ Hàng không Sân bay Đà Nẵng,HNX,low,MAS,2021,4,Q4-2021,,1,0,1,Đà Nẵng,"\u003c/b\u003e Sân Bay Quốc Tế Đà Nẵng, Quận Hải Châu, TP Đà Nẵng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(511) 382 66 80 - Fax: 84-(511) 382 61 33\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u0",,,9287958.023,12035936.865,-3246026.842,-434994.132,6166173.554,379572.09,379572.09,379572.09,,,75673833.917,47340315.895,28333518.022,20303578.905,38451143.895,,,,75673833.917,47340315.895,379572.09,0.6255836851998731,0.005015896120927604,0.0
MAS,Công ty cổ phần Dịch vụ Hàng không Sân bay Đà Nẵng,HNX,low,MAS,2022,1,Q1-2022,,1,0,1,Đà Nẵng,"\u003c/b\u003e Sân Bay Quốc Tế Đà Nẵng, Quận Hải Châu, TP Đà Nẵng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(511) 382 66 80 - Fax: 84-(511) 382 61 33\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u0",,,17055795.455,14881911.938,1672866.517,-445234.138,104868.229,-1628027.573,-1628027.573,-1628027.573,,,77807464.473,52507154.803,25300309.67,24859250.76,46062842.403,,,,77807464.473,52507154.803,-1628027.573,0.6748344154206507,-0.020923796759434853,1.0
MAS,Công ty cổ phần Dịch vụ Hàng không Sân bay Đà Nẵng,HNX,low,MAS,2022,2,Q2-2022,,1,0,1,Đà Nẵng,"\u003c/b\u003e Sân Bay Quốc Tế Đà Nẵng, Quận Hải Châu, TP Đà Nẵng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(511) 382 66 80 - Fax: 84-(511) 382 61 33\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u0",,,25477896.694,21014294.432,3986524.262,-471964.847,36466.662,277485.528,277485.528,277485.528,,,77899365.231,53186996.504,24712368.727,26682372.324,46695824.404,,,,77899365.231,53186996.504,277485.528,0.6827654672959295,0.0035621025559984254,0.0
MAS,Công ty cổ phần Dịch vụ Hàng không Sân bay Đà Nẵng,HNX,low,MAS,2022,3,Q3-2022,,1,0,1,Đà Nẵng,"\u003c/b\u003e Sân Bay Quốc Tế Đà Nẵng, Quận Hải Châu, TP Đà Nẵng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(511) 382 66 80 - Fax: 84-(511) 382 61 33\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u0",,,33847457.998,29039800.388,4338029.61,-459457.472,212505.609,1037058.536,1037058.536,1037058.536,,,75581991.899,50418749.612,25163242.287,26178082.987,43934421.112,,,,75581991.899,50418749.612,1037058.536,0.6670735759302882,0.013720973871472166,0.0
MAS,Công ty cổ phần Dịch vụ Hàng không Sân bay Đà Nẵng,HNX,low,MAS,2022,4,Q4-2022,,1,0,1,Đà Nẵng,"\u003c/b\u003e Sân Bay Quốc Tế Đà Nẵng, Quận Hải Châu, TP Đà Nẵng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(511) 382 66 80 - Fax: 84-(511) 382 61 33\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u0",,,30405058.592,26089284.845,3825917.747,-479927.964,166474.281,1612614.214,1612614.214,1612614.214,,,67806868.855,40128246.05,27678622.805,20090859.834,36488246.05,,,,67806868.855,40128246.05,1612614.214,0.5918020803439736,0.023782460998876924,0.0
MBG,Công ty cổ phần Tập đoàn MBG,HNX,other,MBG,2020,1,Q1-2020,,0,0,0,Hà Nội,"\u003c/b\u003e Số nhà 1B, ngõ 880 đường Bạch Đằng, P. Thanh Lương, Q. Hai Bà Trưng, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (04) 3644 7655 - Fax: (04) 3644 7655\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố",,,165669094.828,148318041.528,17351053.3,-344238.181,-1.0,16077181.498,12858145.198,12858145.198,,,554448006.088,86201965.722,468246040.366,288917196.832,85502132.398,,,,554448006.088,86201965.722,12858145.198,0.1554734885426179,0.023190894469479254,0.0
MBG,Công ty cổ phần Tập đoàn MBG,HNX,other,MBG,2020,2,Q2-2020,,0,0,0,Hà Nội,"\u003c/b\u003e Số nhà 1B, ngõ 880 đường Bạch Đằng, P. Thanh Lương, Q. Hai Bà Trưng, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (04) 3644 7655 - Fax: (04) 3644 7655\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố",,,198549319.64,181104800.103,17444519.537,-379946.089,-1.0,15754246.323,12599797.059,12599797.059,,,527195538.122,46349700.697,480845837.425,263770118.891,45649867.373,,,,527195538.122,46349700.697,12599797.059,0.08791747529220185,0.023899665584962218,0.0
MBG,Công ty cổ phần Tập đoàn MBG,HNX,other,MBG,2020,3,Q3-2020,,0,0,0,Hà Nội,"\u003c/b\u003e Số nhà 1B, ngõ 880 đường Bạch Đằng, P. Thanh Lương, Q. Hai Bà Trưng, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (04) 3644 7655 - Fax: (04) 3644 7655\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố",,,76625100.216,72626414.572,3998685.644,-303682.304,-138746.779,2007863.914,1501690.629,1501690.629,,,544669076.527,62317483.491,482351593.036,280469359.182,61802900.173,,,,544669076.527,62317483.491,1501690.629,0.11441347815880794,0.002757069739621172,0.0
MBG,Công ty cổ phần Tập đoàn MBG,HNX,other,MBG,2020,4,Q4-2020,,0,0,0,Hà Nội,"\u003c/b\u003e Số nhà 1B, ngõ 880 đường Bạch Đằng, P. Thanh Lương, Q. Hai Bà Trưng, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (04) 3644 7655 - Fax: (04) 3644 7655\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố",,,276392788.859,272723680.551,3669108.308,-344028.059,-4158.007,2179899.444,1739487.954,1739487.954,,,786256078.132,52454786.979,733801291.153,507119377.656,52001953.663,,,,786256078.132,52454786.979,1739487.954,0.06671463463102624,0.0022123682123166588,0.0
MBG,Công ty cổ phần Tập đoàn MBG,HNX,other,MBG,2021,1,Q1-2021,,0,0,0,Hà Nội,"\u003c/b\u003e Số nhà 1B, ngõ 880 đường Bạch Đằng, P. Thanh Lương, Q. Hai Bà Trưng, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (04) 3644 7655 - Fax: (04) 3644 7655\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố",,,197288403.961,193541907.483,3746496.478,-197083.454,-1.0,2002153.957,1583848.88,1583848.88,,,766760789.882,31375649.849,735385140.033,471007172.564,28673866.533,,,,766760789.882,31375649.849,1583848.88,0.04091973698058886,0.002065636246532305,0.0
MBG,Công ty cổ phần Tập đoàn MBG,HNX,other,MBG,2021,2,Q2-2021,,0,0,0,Hà Nội,"\u003c/b\u003e Số nhà 1B, ngõ 880 đường Bạch Đằng, P. Thanh Lương, Q. Hai Bà Trưng, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (04) 3644 7655 - Fax: (04) 3644 7655\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố",,,127354220.408,111636862.082,15717358.326,-89176.579,0.003,14074608.907,11234753.731,11234753.731,,,805249350.28,58629846.686,746619503.594,484921826.223,56044388.37,,,,805249350.28,58629846.686,11234753.731,0.07280955478649355,0.013951894189164475,0.0
MBG,Công ty cổ phần Tập đoàn MBG,HNX,other,MBG,2021,3,Q3-2021,,0,0,0,Hà Nội,"\u003c/b\u003e Số nhà 1B, ngõ 880 đường Bạch Đằng, P. Thanh Lương, Q. Hai Bà Trưng, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (04) 3644 7655 - Fax: (04) 3644 7655\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố",,,228673434.825,207817933.806,20855501.019,-55599.992,-36.302,19457025.308,15540601.557,15540601.557,,,843875028.01,81714922.859,762160105.151,509594319.643,79718264.547,,,,843875028.01,81714922.859,15540601.557,0.09683296714170771,0.018415761861856922,0.0
MBG,Công ty cổ phần Tập đoàn MBG,HNX,other,MBG,2021,4,Q4-2021,,0,0,0,Hà Nội,"\u003c/b\u003e Số nhà 1B, ngõ 880 đường Bạch Đằng, P. Thanh Lương, Q. Hai Bà Trưng, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (04) 3644 7655 - Fax: (04) 3644 7655\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố",,,330175036.254,269655752.437,60519283.817,8722761.93,-80024.47,67176710.706,53662305.568,53662305.568,,,904545301.238,89010199.869,815535101.369,595641881.734,87013541.557,,,,904545301.238,89010199.869,53662305.568,0.0984032527140175,0.059325171989236404,0.0
MBG,Công ty cổ phần Tập đoàn MBG,HNX,other,MBG,2022,1,Q1-2022,,0,0,0,Hà Nội,"\u003c/b\u003e Số nhà 1B, ngõ 880 đường Bạch Đằng, P. Thanh Lương, Q. Hai Bà Trưng, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (04) 3644 7655 - Fax: (04) 3644 7655\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố",,,196417248.194,169605110.983,26812137.211,6148564.529,-1.0,30384819.909,24282844.499,24282844.499,,,918477041.534,78659095.666,839817945.868,626323638.306,77018587.358,,,,918477041.534,78659095.666,24282844.499,0.08564078589773678,0.026438161653386416,0.0
MBG,Công ty cổ phần Tập đoàn MBG,HNX,other,MBG,2022,2,Q2-2022,,0,0,0,Hà Nội,"\u003c/b\u003e Số nhà 1B, ngõ 880 đường Bạch Đằng, P. Thanh Lương, Q. Hai Bà Trưng, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (04) 3644 7655 - Fax: (04) 3644 7655\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố",,,367652506.264,333429322.271,34223183.993,101310.664,-105158.482,32199134.062,25713264.125,25713264.125,,,1333627018.136,67997537.737,1265629480.399,1044804917.277,66357029.429,,,,1333627018.136,67997537.737,25713264.125,0.05098692273949251,0.019280701257042038,0.0
MBG,Công ty cổ phần Tập đoàn MBG,HNX,other,MBG,2022,3,Q3-2022,,0,0,0,Hà Nội,"\u003c/b\u003e Số nhà 1B, ngõ 880 đường Bạch Đằng, P. Thanh Lương, Q. Hai Bà Trưng, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (04) 3644 7655 - Fax: (04) 3644 7655\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố",,,353582448.891,321272419.159,32310029.732,179290.72,-29167.037,30450406.634,24351365.745,24351022.893,,,1428518843.355,136665219.215,1291853624.14,1140776708.942,135558935.913,,,,1428518843.355,136665219.215,24351022.893,0.09566917499949103,0.017046343495063402,0.0
MBG,Công ty cổ phần Tập đoàn MBG,HNX,other,MBG,2022,4,Q4-2022,,0,0,0,Hà Nội,"\u003c/b\u003e Số nhà 1B, ngõ 880 đường Bạch Đằng, P. Thanh Lương, Q. Hai Bà Trưng, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (04) 3644 7655 - Fax: (04) 3644 7655\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố",,,301311505.268,266892313.163,34419192.105,3983961.98,-1417.495,32683942.218,26173228.345,26171915.783,,,1454512509.381,136766478.954,1317746030.427,1114935843.432,135797103.954,,,,1454512509.381,136766478.954,26171915.783,0.09402908402087515,0.017993599652256026,0.0
MBS,Công ty cổ phần Chứng khoán MB,HNX,low,MBS,2020,1,Q1-2020,,1,0,1,Hà Nội,"\u003c/b\u003e Tầng 7+8, tòa nhà MB, 21 Cát Linh, phường Ô Chợ Dừa, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(04)-3726 2600 - Fax: +84-(04)-3726 2601\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông ti",,,223712550.0,,,-50139580.0,366690.0,33116340.0,26419710.0,26419710.0,,,4781439300.0,2785230180.0,1996209120.0,4552603260.0,2138424400.0,,,,4781439300.0,2785230180.0,26419710.0,0.5825087395755499,0.005525472215029479,0.0
MBS,Công ty cổ phần Chứng khoán MB,HNX,low,MBS,2020,2,Q2-2020,,1,0,1,Hà Nội,"\u003c/b\u003e Tầng 7+8, tòa nhà MB, 21 Cát Linh, phường Ô Chợ Dừa, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(04)-3726 2600 - Fax: +84-(04)-3726 2601\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông ti",,,286246720.0,,,-42776670.0,534960.0,101513200.0,80856960.0,80856960.0,,,4871626110.0,2972673660.0,1898952450.0,4496551320.0,2426986610.0,,,,4871626110.0,2972673660.0,80856960.0,0.6102015205760526,0.016597529895413094,0.0
MBS,Công ty cổ phần Chứng khoán MB,HNX,low,MBS,2020,3,Q3-2020,,1,0,1,Hà Nội,"\u003c/b\u003e Tầng 7+8, tòa nhà MB, 21 Cát Linh, phường Ô Chợ Dừa, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(04)-3726 2600 - Fax: +84-(04)-3726 2601\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông ti",,,250635290.0,,,-41239760.0,45450.0,79467360.0,63627070.0,63627070.0,,,5216541500.0,3253963730.0,1962577770.0,4845051000.0,2908056590.0,,,,5216541500.0,3253963730.0,63627070.0,0.6237779820212299,0.012197175082379772,0.0
MBS,Công ty cổ phần Chứng khoán MB,HNX,low,MBS,2020,4,Q4-2020,,1,0,1,Hà Nội,"\u003c/b\u003e Tầng 7+8, tòa nhà MB, 21 Cát Linh, phường Ô Chợ Dừa, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(04)-3726 2600 - Fax: +84-(04)-3726 2601\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông ti",,,354955190.0,,,-50289340.0,2289360.0,122008170.0,97801670.0,97801670.0,,,7015596150.0,4955227680.0,2060368470.0,6716096910.0,4775706310.0,,,,7015596150.0,4955227680.0,97801670.0,0.7063159814294613,0.013940607171352074,0.0
MBS,Công ty cổ phần Chứng khoán MB,HNX,low,MBS,2021,1,Q1-2021,,1,0,1,Hà Nội,"\u003c/b\u003e Tầng 7+8, tòa nhà MB, 21 Cát Linh, phường Ô Chợ Dừa, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(04)-3726 2600 - Fax: +84-(04)-3726 2601\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông ti",,,400875830.0,,,-60921610.0,488220.0,125137010.0,99974660.0,99974660.0,,,7939947280.0,5779623560.0,2160323720.0,7629842460.0,5606992680.0,,,,7939947280.0,5779623560.0,99974660.0,0.7279171203766481,0.012591350606549619,0.0
