ticker,company_name,exchange,pollution_group,year,quarter,time,province,hq_address_raw,state_own_pct,soe_dummy_final,soe_dummy_keyword,state_own_source,ownership_keywords_hit,state_own_pct_fill0_for_desc,has_state_own_pct,total_assets_best,total_liabilities_best,net_income_best,leverage,roa,loss,revenue_net,cogs,gross_profit,profit_before_tax,profit_after_tax,total_revenue,total_expenses,financial_income_net,other_profit
PVI,Công ty Cổ phần PVI,HNX,other,2022,1,Q1-2022,,"\u003c/b\u003e Tòa nhà PVI, Lô VP2, phố Phạm Văn Bạch, Phường Yên Hòa, quận Cầu Giấy, HN.\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(4) 3734 22 99 Fax: 84-(4) 3734 29 29\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố",,0,1,missing,,0.0,0,26092178467.219,18028099432.918,213528675.283,0.6909388365393738,0.008183627731631051,0.0,3910211356.162,1214570960.937,265980238.3,287804494.248,226340710.746,,,159295473.41,3285084.538
PVI,Công ty Cổ phần PVI,HNX,other,2022,2,Q2-2022,,"\u003c/b\u003e Tòa nhà PVI, Lô VP2, phố Phạm Văn Bạch, Phường Yên Hòa, quận Cầu Giấy, HN.\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(4) 3734 22 99 Fax: 84-(4) 3734 29 29\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố",,0,1,missing,,0.0,0,26515549044.223,18310863721.289,188336087.498,0.6905707926601817,0.007102854524486386,0.0,3116948918.825,1342389670.143,238758968.077,235424769.043,200040600.216,,,162855892.051,100420.646
PVI,Công ty Cổ phần PVI,HNX,other,2022,3,Q3-2022,,"\u003c/b\u003e Tòa nhà PVI, Lô VP2, phố Phạm Văn Bạch, Phường Yên Hòa, quận Cầu Giấy, HN.\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(4) 3734 22 99 Fax: 84-(4) 3734 29 29\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố",,0,1,missing,,0.0,0,25900706750.442,18193859486.326,266676910.733,0.7024464491114907,0.010296124862633298,0.0,2910573900.013,1291700665.666,291173191.833,320931596.924,274823078.163,,,195690865.92,2187481.472
PVI,Công ty Cổ phần PVI,HNX,other,2022,4,Q4-2022,,"\u003c/b\u003e Tòa nhà PVI, Lô VP2, phố Phạm Văn Bạch, Phường Yên Hòa, quận Cầu Giấy, HN.\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(4) 3734 22 99 Fax: 84-(4) 3734 29 29\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố",,0,1,missing,,0.0,0,26123593294.919,18264565039.405,833910607.033,0.6991597531476433,0.03192174206735925,0.0,13378373078.426,5440108659.01,1054971739.027,1104969714.617,873177673.424,,,703215107.569,7136713.967
PVP,Công ty Cổ phần Vận tải dầu khí Thái Bình Dương,HSX,high,2020,1,Q1-2020,Hồ Chí Minh,"\u003c/b\u003e Tầng 3, Tòa nhà PVFCCo, Số 43 Mạc Đĩnh Chi, P.Đa Kao, Q.1, TP. Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 028 3822 8546 - Fax: 028 3822 8545\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông t",,0,1,missing,,0.0,0,2611263025.804,1275984861.21,14981917.496,0.4886466237222994,0.005737421833017803,0.0,309489665.748,269234622.394,40255043.354,18737682.282,14981917.496,,,-17062871.178,233536.23
PVP,Công ty Cổ phần Vận tải dầu khí Thái Bình Dương,HSX,high,2020,2,Q2-2020,Hồ Chí Minh,"\u003c/b\u003e Tầng 3, Tòa nhà PVFCCo, Số 43 Mạc Đĩnh Chi, P.Đa Kao, Q.1, TP. Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 028 3822 8546 - Fax: 028 3822 8545\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông t",,0,1,missing,,0.0,0,2574243826.671,1209941915.941,36562400.26,0.4700183810892891,0.014203161286117299,0.0,389784589.831,379672760.465,10111829.366,45763016.294,36562400.26,,,39129246.107,159349.258
PVP,Công ty Cổ phần Vận tải dầu khí Thái Bình Dương,HSX,high,2020,3,Q3-2020,Hồ Chí Minh,"\u003c/b\u003e Tầng 3, Tòa nhà PVFCCo, Số 43 Mạc Đĩnh Chi, P.Đa Kao, Q.1, TP. Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 028 3822 8546 - Fax: 028 3822 8545\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông t",,0,1,missing,,0.0,0,2637156786.307,1271567016.827,95562886.75,0.4821734617484258,0.03623708959823491,0.0,351255473.291,230763145.019,120492328.272,119493871.16,95562886.75,,,4914659.732,405838.925
PVP,Công ty Cổ phần Vận tải dầu khí Thái Bình Dương,HSX,high,2020,4,Q4-2020,Hồ Chí Minh,"\u003c/b\u003e Tầng 3, Tòa nhà PVFCCo, Số 43 Mạc Đĩnh Chi, P.Đa Kao, Q.1, TP. Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 028 3822 8546 - Fax: 028 3822 8545\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông t",,0,1,missing,,0.0,0,2387175545.383,943423939.334,78161836.569,0.3952050954772312,0.03274239161848471,0.0,559753267.968,491804907.252,67948360.716,107835392.125,78161836.569,,,49878385.926,-1.0
PVP,Công ty Cổ phần Vận tải dầu khí Thái Bình Dương,HSX,high,2021,1,Q1-2021,Hồ Chí Minh,"\u003c/b\u003e Tầng 3, Tòa nhà PVFCCo, Số 43 Mạc Đĩnh Chi, P.Đa Kao, Q.1, TP. Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 028 3822 8546 - Fax: 028 3822 8545\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông t",,0,1,missing,,0.0,0,2289934990.565,809856648.644,30857501.377,0.3536592313671676,0.013475273972466123,0.0,319079362.725,270292296.237,48787066.488,43277578.492,30857501.377,,,-408108.896,-1316.582
PVP,Công ty Cổ phần Vận tải dầu khí Thái Bình Dương,HSX,high,2021,2,Q2-2021,Hồ Chí Minh,"\u003c/b\u003e Tầng 3, Tòa nhà PVFCCo, Số 43 Mạc Đĩnh Chi, P.Đa Kao, Q.1, TP. Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 028 3822 8546 - Fax: 028 3822 8545\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông t",,0,1,missing,,0.0,0,2350145433.491,914036573.437,59535077.156,0.38892766396982226,0.025332507642969234,0.0,292921550.87,215498311.727,77423239.143,75237779.568,59535077.156,,,2945463.625,-1.0
PVP,Công ty Cổ phần Vận tải dầu khí Thái Bình Dương,HSX,high,2021,3,Q3-2021,Hồ Chí Minh,"\u003c/b\u003e Tầng 3, Tòa nhà PVFCCo, Số 43 Mạc Đĩnh Chi, P.Đa Kao, Q.1, TP. Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 028 3822 8546 - Fax: 028 3822 8545\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông t",,0,1,missing,,0.0,0,2390309549.685,890140488.19,37385606.431,0.3723954867298692,0.015640487415500958,0.0,279107468.445,231330904.928,47776563.517,46732008.04,37385606.431,,,4288977.824,-1.0
PVP,Công ty Cổ phần Vận tải dầu khí Thái Bình Dương,HSX,high,2021,4,Q4-2021,Hồ Chí Minh,"\u003c/b\u003e Tầng 3, Tòa nhà PVFCCo, Số 43 Mạc Đĩnh Chi, P.Đa Kao, Q.1, TP. Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 028 3822 8546 - Fax: 028 3822 8545\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông t",,0,1,missing,,0.0,0,2300692647.752,763926943.04,36596643.217,0.3320421542557763,0.01590679365744854,0.0,352894567.778,298660535.269,54234032.509,45760054.021,36596643.217,,,-530634.663,-2504.204
PVP,Công ty Cổ phần Vận tải dầu khí Thái Bình Dương,HSX,high,2022,1,Q1-2022,Hồ Chí Minh,"\u003c/b\u003e Tầng 3, Tòa nhà PVFCCo, Số 43 Mạc Đĩnh Chi, P.Đa Kao, Q.1, TP. Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 028 3822 8546 - Fax: 028 3822 8545\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông t",,0,1,missing,,0.0,0,2371965083.776,818600325.572,14694473.839,0.34511482954413747,0.0061950632998389,0.0,307722032.135,283816305.761,23905726.374,18369498.849,14694473.839,,,1996255.968,-5626.199
PVP,Công ty Cổ phần Vận tải dầu khí Thái Bình Dương,HSX,high,2022,2,Q2-2022,Hồ Chí Minh,"\u003c/b\u003e Tầng 3, Tòa nhà PVFCCo, Số 43 Mạc Đĩnh Chi, P.Đa Kao, Q.1, TP. Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 028 3822 8546 - Fax: 028 3822 8545\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông t",,0,1,missing,,0.0,0,2473045690.937,907074927.118,36948179.596,0.36678454039169933,0.014940354612696579,0.0,656180436.269,595899878.692,60280557.577,46188358.944,36948179.596,,,-893589.132,-12537.795
PVP,Công ty Cổ phần Vận tải dầu khí Thái Bình Dương,HSX,high,2022,3,Q3-2022,Hồ Chí Minh,"\u003c/b\u003e Tầng 3, Tòa nhà PVFCCo, Số 43 Mạc Đĩnh Chi, P.Đa Kao, Q.1, TP. Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 028 3822 8546 - Fax: 028 3822 8545\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông t",,0,1,missing,,0.0,0,2612399033.35,970331448.723,176303230.062,0.37143309132169566,0.06748709818496534,0.0,320739834.188,295164614.488,25575219.7,220426096.638,176303230.062,,,-2794802.242,205142618.423
PVP,Công ty Cổ phần Vận tải dầu khí Thái Bình Dương,HSX,high,2022,4,Q4-2022,Hồ Chí Minh,"\u003c/b\u003e Tầng 3, Tòa nhà PVFCCo, Số 43 Mạc Đĩnh Chi, P.Đa Kao, Q.1, TP. Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 028 3822 8546 - Fax: 028 3822 8545\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông t",,0,1,missing,,0.0,0,2569584111.535,913437693.869,14078833.039,0.35548075261227274,0.005479031791876113,0.0,533240143.354,510044000.504,23196142.85,17650305.466,14078833.039,,,8878170.168,-4168166.346
PVS,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,HNX,high,2020,1,Q1-2020,Hồ Chí Minh,"\u003c/b\u003e Lầu 5, Toà nhà PetroVietnamTower, số 1-5 Lê Duẩn, phường Bến Nghé, quận I, Tp. Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 3910 28 28 Fax: 84-(8) 3910 29 29\u003c/p\u003e\u003cp\u003e\u003cb\u0",,0,1,missing,,0.0,0,25428382917.273,12466707534.732,111248850.677,0.4902674139873681,0.004374987235284665,0.0,3241100883.337,3049557626.416,191543256.921,176752838.067,120859123.068,,,76059041.568,25785166.603
PVS,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,HNX,high,2020,2,Q2-2020,Hồ Chí Minh,"\u003c/b\u003e Lầu 5, Toà nhà PetroVietnamTower, số 1-5 Lê Duẩn, phường Bến Nghé, quận I, Tp. Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 3910 28 28 Fax: 84-(8) 3910 29 29\u003c/p\u003e\u003cp\u003e\u003cb\u0",,0,1,missing,,0.0,0,27229162311.862,14206646799.767,248062499.35,0.5217438067706577,0.009110177408650397,0.0,5472871304.535,5094105762.693,378765541.842,404672734.931,271940387.362,,,30813349.992,-1666628.885
PVS,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,HNX,high,2020,3,Q3-2020,Hồ Chí Minh,"\u003c/b\u003e Lầu 5, Toà nhà PetroVietnamTower, số 1-5 Lê Duẩn, phường Bến Nghé, quận I, Tp. Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 3910 28 28 Fax: 84-(8) 3910 29 29\u003c/p\u003e\u003cp\u003e\u003cb\u0",,0,1,missing,,0.0,0,27066034399.941,13833620559.062,197036969.786,0.5111062948731105,0.007279861056647054,0.0,5966192794.72,5533313809.749,432878984.971,283687772.306,222558076.2,,,72514565.956,-2120978.032
PVS,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,HNX,high,2020,4,Q4-2020,Hồ Chí Minh,"\u003c/b\u003e Lầu 5, Toà nhà PetroVietnamTower, số 1-5 Lê Duẩn, phường Bến Nghé, quận I, Tp. Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 3910 28 28 Fax: 84-(8) 3910 29 29\u003c/p\u003e\u003cp\u003e\u003cb\u0",,0,1,missing,,0.0,0,26370657421.418,13461701418.449,73915701.933,0.5104803116328656,0.002802952567764441,0.0,5107444555.11,5265328021.351,-157883466.241,152013997.843,99933066.135,,,76832995.546,536578934.581
PVS,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,HNX,high,2021,1,Q1-2021,Hồ Chí Minh,"\u003c/b\u003e Lầu 5, Toà nhà PetroVietnamTower, số 1-5 Lê Duẩn, phường Bến Nghé, quận I, Tp. Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 3910 28 28 Fax: 84-(8) 3910 29 29\u003c/p\u003e\u003cp\u003e\u003cb\u0",,0,1,missing,,0.0,0,24600708837.871,11563041784.361,144609360.029,0.4700288052903801,0.005878259890072128,0.0,2619062163.961,2435001363.886,178673446.974,220834862.079,163744641.379,,,56432013.522,42364206.661
PVS,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,HNX,high,2021,2,Q2-2021,Hồ Chí Minh,"\u003c/b\u003e Lầu 5, Toà nhà PetroVietnamTower, số 1-5 Lê Duẩn, phường Bến Nghé, quận I, Tp. Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 3910 28 28 Fax: 84-(8) 3910 29 29\u003c/p\u003e\u003cp\u003e\u003cb\u0",,0,1,missing,,0.0,0,24588581296.844,11652112140.181,163594208.13,0.47388305976305245,0.006653259338349776,0.0,3069852324.87,2802483023.69,260685605.221,206837290.19,183294301.644,,,50404765.412,10228055.914
PVS,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,HNX,high,2021,3,Q3-2021,Hồ Chí Minh,"\u003c/b\u003e Lầu 5, Toà nhà PetroVietnamTower, số 1-5 Lê Duẩn, phường Bến Nghé, quận I, Tp. Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 3910 28 28 Fax: 84-(8) 3910 29 29\u003c/p\u003e\u003cp\u003e\u003cb\u0",,0,1,missing,,0.0,0,24883036127.228,11795264212.322,221141164.868,0.4740283360926023,0.008887225969423346,0.0,3984326703.489,3776238896.26,204226502.439,280985502.534,240353940.01,,,35041195.249,53615733.462
PVS,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,HNX,high,2021,4,Q4-2021,Hồ Chí Minh,"\u003c/b\u003e Lầu 5, Toà nhà PetroVietnamTower, số 1-5 Lê Duẩn, phường Bến Nghé, quận I, Tp. Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 3910 28 28 Fax: 84-(8) 3910 29 29\u003c/p\u003e\u003cp\u003e\u003cb\u0",,0,1,missing,,0.0,0,24692997203.101,12171692779.081,84458168.118,0.4929208341526257,0.003420328744353219,0.0,4571014051.407,4315520599.594,254389517.293,118174384.637,102452222.596,,,41296589.99,107932801.932
PVS,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,HNX,high,2022,1,Q1-2022,Hồ Chí Minh,"\u003c/b\u003e Lầu 5, Toà nhà PetroVietnamTower, số 1-5 Lê Duẩn, phường Bến Nghé, quận I, Tp. Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 3910 28 28 Fax: 84-(8) 3910 29 29\u003c/p\u003e\u003cp\u003e\u003cb\u0",,0,1,missing,,0.0,0,24645109050.176,11865998429.929,216247224.453,0.4814747788606057,0.008774447863579476,0.0,3770799183.134,3576702717.534,192670356.24,311294862.324,250294381.612,,,64255253.528,57714866.267
PVS,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,HNX,high,2022,2,Q2-2022,Hồ Chí Minh,"\u003c/b\u003e Lầu 5, Toà nhà PetroVietnamTower, số 1-5 Lê Duẩn, phường Bến Nghé, quận I, Tp. Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 3910 28 28 Fax: 84-(8) 3910 29 29\u003c/p\u003e\u003cp\u003e\u003cb\u0",,0,1,missing,,0.0,0,25035157995.716,12413280728.285,12103184.144,0.4958339280466755,0.00048344748397717677,0.0,3812763905.614,3660557152.54,150618615.901,68438007.579,15448887.269,,,114496755.272,19800.968
PVS,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,HNX,high,2022,3,Q3-2022,Hồ Chí Minh,"\u003c/b\u003e Lầu 5, Toà nhà PetroVietnamTower, số 1-5 Lê Duẩn, phường Bến Nghé, quận I, Tp. Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 3910 28 28 Fax: 84-(8) 3910 29 29\u003c/p\u003e\u003cp\u003e\u003cb\u0",,0,1,missing,,0.0,0,25176867800.867,12282988749.405,192190036.476,0.48786802419409847,0.00763359596579292,0.0,3503431322.721,3300927260.332,201495914.642,297925391.533,193010975.37,,,116068872.778,8112773.813
PVS,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,HNX,high,2022,4,Q4-2022,Hồ Chí Minh,"\u003c/b\u003e Lầu 5, Toà nhà PetroVietnamTower, số 1-5 Lê Duẩn, phường Bến Nghé, quận I, Tp. Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 3910 28 28 Fax: 84-(8) 3910 29 29\u003c/p\u003e\u003cp\u003e\u003cb\u0",,0,1,missing,,0.0,0,25776564813.626,12938105814.056,302393093.1,0.5019328955430346,0.01173131855568858,0.0,5331811718.106,5004077796.634,326661534.353,408395319.497,325595401.624,,,31978122.354,141836652.17
PVT,Tổng công ty Cổ phần Vận tải Dầu khí,HSX,high,2020,1,Q1-2020,Hồ Chí Minh,"\u003c/b\u003e Tầng 2, Tòa nhà PVFCCo, số 43 Mạc Đĩnh Chi, Phường Sài Gòn, TPHCM\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 391 113 01 Fax: 84-(8) 391 113 00\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin",,0,1,missing,,0.0,0,11214438903.903,5397051017.99,67470476.543,0.4812591217659267,0.006016393430037593,0.0,1578004181.773,1352286517.451,225717664.322,120061983.75,89339410.074,,,-56197906.112,-426654.162
PVT,Tổng công ty Cổ phần Vận tải Dầu khí,HSX,high,2020,2,Q2-2020,Hồ Chí Minh,"\u003c/b\u003e Tầng 2, Tòa nhà PVFCCo, số 43 Mạc Đĩnh Chi, Phường Sài Gòn, TPHCM\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 391 113 01 Fax: 84-(8) 391 113 00\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin",,0,1,missing,,0.0,0,11177369951.286,5344487608.648,200537012.261,0.47815251995243263,0.017941341579906053,0.0,1829483562.644,1578214466.988,251269095.656,280178389.799,233533057.127,,,70899715.371,10097047.785
PVT,Tổng công ty Cổ phần Vận tải Dầu khí,HSX,high,2020,3,Q3-2020,Hồ Chí Minh,"\u003c/b\u003e Tầng 2, Tòa nhà PVFCCo, số 43 Mạc Đĩnh Chi, Phường Sài Gòn, TPHCM\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 391 113 01 Fax: 84-(8) 391 113 00\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin",,0,1,missing,,0.0,0,11216315668.911,5215378479.292,108438344.041,0.46498142823742095,0.009667911214514557,0.0,1855602541.939,1569579664.121,286022877.818,222045964.901,169402228.221,,,-4307493.04,10081418.069
PVT,Tổng công ty Cổ phần Vận tải Dầu khí,HSX,high,2020,4,Q4-2020,Hồ Chí Minh,"\u003c/b\u003e Tầng 2, Tòa nhà PVFCCo, số 43 Mạc Đĩnh Chi, Phường Sài Gòn, TPHCM\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 391 113 01 Fax: 84-(8) 391 113 00\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin",,0,1,missing,,0.0,0,11081542058.903,4861532824.31,262451091.279,0.438705443562722,0.023683625427216123,0.0,2207821996.002,1875722926.578,332099069.424,393507889.236,309891105.717,,,94842260.408,41490340.323
PVT,Tổng công ty Cổ phần Vận tải Dầu khí,HSX,high,2021,1,Q1-2021,Hồ Chí Minh,"\u003c/b\u003e Tầng 2, Tòa nhà PVFCCo, số 43 Mạc Đĩnh Chi, Phường Sài Gòn, TPHCM\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 391 113 01 Fax: 84-(8) 391 113 00\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin",,0,1,missing,,0.0,0,11379498939.17,4925851589.179,136411466.561,0.43287069277043955,0.011987475660413357,0.0,1716779969.614,1459109170.26,257670799.354,234162736.694,173793183.569,,,-6520348.915,39422123.16
PVT,Tổng công ty Cổ phần Vận tải Dầu khí,HSX,high,2021,2,Q2-2021,Hồ Chí Minh,"\u003c/b\u003e Tầng 2, Tòa nhà PVFCCo, số 43 Mạc Đĩnh Chi, Phường Sài Gòn, TPHCM\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 391 113 01 Fax: 84-(8) 391 113 00\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin",,0,1,missing,,0.0,0,12451857698.55,6176073616.751,213086154.944,0.49599616107644684,0.017112800363018408,0.0,1872872847.008,1510124872.969,362747974.039,315828377.847,256519306.795,,,24775825.842,3780089.426
PVT,Tổng công ty Cổ phần Vận tải Dầu khí,HSX,high,2021,3,Q3-2021,Hồ Chí Minh,"\u003c/b\u003e Tầng 2, Tòa nhà PVFCCo, số 43 Mạc Đĩnh Chi, Phường Sài Gòn, TPHCM\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 391 113 01 Fax: 84-(8) 391 113 00\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin",,0,1,missing,,0.0,0,12984835853.552,6345805179.162,94300394.629,0.48870892560617973,0.007262347841170755,0.0,1679694222.01,1397376175.155,282318046.855,197964291.322,153033180.328,,,-13221412.49,3884222.238
PVT,Tổng công ty Cổ phần Vận tải Dầu khí,HSX,high,2021,4,Q4-2021,Hồ Chí Minh,"\u003c/b\u003e Tầng 2, Tòa nhà PVFCCo, số 43 Mạc Đĩnh Chi, Phường Sài Gòn, TPHCM\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 391 113 01 Fax: 84-(8) 391 113 00\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin",,0,1,missing,,0.0,0,12436956161.678,5482574642.435,196810243.767,0.4408292970693634,0.015824631140329296,0.0,2080390554.137,1751754586.511,328635967.626,282270818.865,234440054.845,,,17871160.6,17851235.816
PVT,Tổng công ty Cổ phần Vận tải Dầu khí,HSX,high,2022,1,Q1-2022,Hồ Chí Minh,"\u003c/b\u003e Tầng 2, Tòa nhà PVFCCo, số 43 Mạc Đĩnh Chi, Phường Sài Gòn, TPHCM\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 391 113 01 Fax: 84-(8) 391 113 00\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin",,0,1,missing,,0.0,0,12820961509.266,5658386166.695,152523876.241,0.44133867515361896,0.011896445998279265,0.0,2021670305.561,1730214242.868,291456062.693,239286589.676,194151105.168,,,-12525367.483,14641337.24
PVT,Tổng công ty Cổ phần Vận tải Dầu khí,HSX,high,2022,2,Q2-2022,Hồ Chí Minh,"\u003c/b\u003e Tầng 2, Tòa nhà PVFCCo, số 43 Mạc Đĩnh Chi, Phường Sài Gòn, TPHCM\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 391 113 01 Fax: 84-(8) 391 113 00\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin",,0,1,missing,,0.0,0,13770951162.261,6412530305.283,212845817.346,0.46565631013610764,0.015456144956007065,0.0,2265369741.687,1824132785.79,441236955.897,323372152.897,265508242.698,,,-31464084.622,3907152.528
PVT,Tổng công ty Cổ phần Vận tải Dầu khí,HSX,high,2022,3,Q3-2022,Hồ Chí Minh,"\u003c/b\u003e Tầng 2, Tòa nhà PVFCCo, số 43 Mạc Đĩnh Chi, Phường Sài Gòn, TPHCM\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 391 113 01 Fax: 84-(8) 391 113 00\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin",,0,1,missing,,0.0,0,14250132318.525,6615341979.395,270795652.806,0.4642302142552835,0.019003027252874623,0.0,2330409323.175,1915674928.626,414734394.549,481144819.224,385985236.793,,,-48951543.799,211531104.288
